URL,Suburb ,Postcode,Address,Latitude,Longitude,Bedroom,Bathroom ,Type ,Car Park space,Last sold date,Land size,Y = Sold price,primary_school,secondary_school,preschool,train_station,distance_to_cbd
property-house-vic-oakleigh-137543518,Oakleigh,3166,35 Westgate Street,-37.90654,145.086486,4.0,2.0,house,2.0,2021-11-03,544.0,"$1,985,000",7.0,0.0,4.0,4.0,14275.274137910385
property-house-vic-oakleigh-137381018,Oakleigh,3166,6 Young Street,-37.907219,145.095556,3.0,1.0,house,2.0,2021-10-16,638.0,"$1,475,000",7.0,0.0,5.0,2.0,14911.884829013845
property-house-vic-oakleigh-136911930,Oakleigh,3166,98 Atkinson Street,-37.896393,145.093128,4.0,2.0,house,2.0,2021-09-03,1156.0,"$2,825,000",7.0,0.0,4.0,4.0,13972.722668828812
property-house-vic-oakleigh-136724354,Oakleigh,3166,1203 North Road,-37.910328,145.094407,4.0,1.0,house,2.0,2021-08-14,709.0,"$1,140,000",7.0,0.0,4.0,2.0,15070.032266255725
property-house-vic-oakleigh-136729974,Oakleigh,3166,45 William Street,-37.904907,145.102485,3.0,2.0,house,2.0,2021-08-05,547.0,"$1,710,000",6.0,0.0,6.0,2.0,15206.610316692706
property-house-vic-oakleigh-136644358,Oakleigh,3166,29 Estelle Street,-37.892678,145.104175,3.0,1.0,house,2.0,2021-07-31,585.0,"$1,389,000",5.0,0.0,3.0,1.0,14502.613166756984
property-house-vic-oakleigh-136348686,Oakleigh,3166,14 Regent Street,-37.90036,145.094959,2.0,1.0,house,2.0,2021-07-16,360.0,"$870,000",7.0,0.0,5.0,4.0,14375.482292026581
property-house-vic-oakleigh-136348366,Oakleigh,3166,19 Golf Links Avenue,-37.906217,145.090998,3.0,1.0,house,1.0,2021-07-09,966.0,"$1,770,600",7.0,0.0,4.0,4.0,14540.303585491245
property-house-vic-oakleigh-136177018,Oakleigh,3166,140 Haughton Road,-37.910108,145.100561,4.0,2.0,house,3.0,2021-06-12,407.0,"$895,000",7.0,0.0,6.0,2.0,15453.533061449793
property-house-vic-oakleigh-136251654,Oakleigh,3166,38 William Street,-37.90441,145.102942,4.0,2.0,house,1.0,2021-06-05,546.0,"$1,670,000",6.0,0.0,6.0,2.0,15202.62651479171
property-house-vic-oakleigh-136338502,Oakleigh,3166,11 Connell Road,-37.901181,145.098316,3.0,1.0,house,1.0,2021-06-05,700.0,"$1,579,000",7.0,0.0,5.0,3.0,14661.187151753276
property-house-vic-oakleigh-136018454,Oakleigh,3166,18 Bishop Street,-37.906437,145.093461,4.0,1.0,house,2.0,2021-05-15,660.0,"$1,390,000",7.0,0.0,4.0,3.0,14716.905210298373
property-house-vic-oakleigh-136069378,Oakleigh,3166,9 Winifred Street,-37.895194,145.102052,3.0,1.0,house,1.0,2021-05-15,689.0,"$1,360,000",6.0,0.0,5.0,2.0,14513.836968951864
property-house-vic-oakleigh-134870846,Oakleigh,3166,4 Caloola Avenue,-37.890799,145.089406,4.0,2.0,house,2.0,2021-05-12,675.0,"$1,450,000",8.0,0.0,1.0,5.0,13332.484960492435
property-unit-vic-oakleigh-135904446,Oakleigh,3166,1/136 Haughton Road,-37.90990124,145.1002894,3.0,2.0,unit,1.0,2021-04-24,323.0,"$875,000",7.0,0.0,6.0,2.0,15420.453520147297
property-house-vic-oakleigh-135768626,Oakleigh,3166,1 Andrew Street,-37.905875,145.09434,4.0,2.0,house,2.0,2021-04-17,903.0,"$1,450,000",7.0,0.0,5.0,3.0,14732.878765333178
property-house-vic-oakleigh-135555642,Oakleigh,3166,797 Warrigal Road,-37.890889,145.088858,4.0,2.0,house,2.0,2021-03-20,601.0,"$1,280,000",7.0,0.0,1.0,5.0,13300.393242948572
property-house-vic-oakleigh-135464974,Oakleigh,3166,10 Henry Street,-37.901793,145.104442,5.0,2.0,house,3.0,2021-03-08,543.0,"$1,540,000",6.0,0.0,6.0,2.0,15123.966362433308
property-house-vic-oakleigh-135450534,Oakleigh,3166,1255 North Road,-37.910987,145.100054,3.0,1.0,house,1.0,2021-03-06,689.0,"$1,360,000",6.0,0.0,6.0,2.0,15485.309201920521
property-house-vic-oakleigh-134965070,Oakleigh,3166,10 Schoolhall Street,-37.907165,145.087197,5.0,3.0,house,2.0,2020-12-17,596.0,"$1,350,000",6.0,0.0,4.0,4.0,14368.374198395877
property-house-vic-oakleigh-134800486,Oakleigh,3166,73 Drummond Street,-37.890419,145.090997,3.0,1.0,house,2.0,2020-11-28,624.0,"$1,351,000",7.0,0.0,1.0,4.0,13418.318868706441
property-house-vic-oakleigh-134510906,Oakleigh,3166,52 Haughton Road,-37.905011,145.09385,3.0,1.0,house,1.0,2020-11-14,595.0,"$999,000",6.0,0.0,5.0,4.0,14637.063055142684
property-unit-vic-oakleigh-134478582,Oakleigh,3166,1/8 Parer Street,-37.9096076,145.0982704,3.0,2.0,unit,2.0,2020-10-31,297.0,"$830,000",7.0,0.0,5.0,2.0,15266.417331466726
property-unit-vic-oakleigh-134268066,Oakleigh,3166,5/24 Grant Street,-37.898831,145.0979987,2.0,1.0,unit,1.0,2020-10-23,179.0,"$684,500",7.0,0.0,6.0,4.0,14475.979883945336
property-house-vic-oakleigh-134107178,Oakleigh,3166,41 Edward Street,-37.905697,145.10284,4.0,2.0,house,2.0,2020-10-22,511.0,"$1,330,000",7.0,0.0,6.0,2.0,15286.540607404477
property-apartment-vic-oakleigh-134453422,Oakleigh,3166,5/110 Atherton Road,-37.89981539,145.0963986,2.0,1.0,apartment,1.0,2020-10-22,1219.0,"$545,200",7.0,0.0,5.0,4.0,14434.866602226983
property-townhouse-vic-oakleigh-134012526,Oakleigh,3166,2/10 Winifred Street,-37.89521169,145.1023901,3.0,2.0,townhouse,1.0,2020-08-02,398.0,"$965,000",6.0,0.0,5.0,2.0,14538.937880160049
property-house-vic-oakleigh-133959558,Oakleigh,3166,25 Tamar Grove,-37.897926,145.096535,4.0,2.0,house,2.0,2020-07-31,540.0,"$1,490,000",7.0,0.0,5.0,4.0,14312.82183580887
property-house-vic-oakleigh-133857866,Oakleigh,3166,15 Davey Avenue,-37.902723,145.088359,5.0,2.0,house,4.0,2020-07-14,674.0,"$1,680,000",6.0,0.0,4.0,4.0,14107.927534601751
property-house-vic-oakleigh-133600682,Oakleigh,3166,11 Tamar Grove,-37.897037,145.09674,4.0,3.0,house,3.0,2020-07-02,624.0,"$1,876,200",7.0,0.0,5.0,4.0,14265.843928320723
property-house-vic-oakleigh-133720694,Oakleigh,3166,5 Holland Court,-37.900517,145.096855,3.0,1.0,house,2.0,2020-06-27,573.0,"$1,065,000",7.0,0.0,5.0,4.0,14515.158446523848
property-house-vic-oakleigh-133462298,Oakleigh,3166,20 Westminster Street,-37.901696,145.095641,3.0,1.0,house,2.0,2020-06-16,459.0,"$1,320,000",7.0,0.0,5.0,4.0,14516.424555401683
property-house-vic-oakleigh-133558302,Oakleigh,3166,2 Norfolk Avenue,-37.898842,145.100821,2.0,1.0,house,1.0,2020-06-12,352.0,"$760,000",6.0,0.0,5.0,2.0,14671.709276626181
property-house-vic-oakleigh-133319354,Oakleigh,3166,165 Atherton Road,-37.900229,145.101855,3.0,1.0,house,1.0,2020-04-23,970.0,"$1,650,000",6.0,0.0,5.0,2.0,14838.030776649375
property-house-vic-oakleigh-133249142,Oakleigh,3166,44 George Street,-37.904969,145.101835,3.0,1.0,house,1.0,2020-04-18,542.0,"$1,125,000",6.0,0.0,6.0,2.0,15167.001146182538
property-house-vic-oakleigh-133249138,Oakleigh,3166,45 Andrew Street,-37.909756,145.093637,3.0,1.0,house,1.0,2020-04-17,687.0,"$1,030,300",7.0,0.0,4.0,2.0,14977.250887618946
property-house-vic-oakleigh-132904134,Oakleigh,3166,17 Mora Avenue,-37.902008,145.089276,4.0,2.0,house,2.0,2020-02-29,566.0,"$1,546,000",6.0,0.0,4.0,4.0,14115.206821299898
property-unit-vic-oakleigh-132689034,Oakleigh,3166,4/15 Taylor Street,-37.895609,145.092101,2.0,1.0,unit,1.0,2020-02-15,250.0,"$839,500",7.0,0.0,3.0,4.0,13847.91615931168
property-house-vic-oakleigh-132464442,Oakleigh,3166,15 Gillon Court,-37.892331,145.104434,3.0,2.0,house,2.0,2019-12-14,650.0,"$1,170,000",5.0,0.0,3.0,1.0,14499.239335042494
property-house-vic-oakleigh-132429086,Oakleigh,3166,33 Eastgate Street,-37.906538,145.088579,3.0,1.0,house,2.0,2019-12-08,539.0,"$1,255,000",8.0,0.0,4.0,4.0,14408.67828870221
property-house-vic-oakleigh-132448374,Oakleigh,3166,4 Taylor Street,-37.895794,145.091199,2.0,2.0,house,2.0,2019-12-07,547.0,"$1,455,000",7.0,0.0,4.0,4.0,13798.972903965167
property-house-vic-oakleigh-132327458,Oakleigh,3166,12 Gadd Street,-37.908985,145.097171,4.0,1.0,house,5.0,2019-11-30,713.0,"$1,320,000",7.0,0.0,5.0,2.0,15148.384313417379
property-townhouse-vic-oakleigh-132027702,Oakleigh,3166,1/69 Drummond Street,-37.89014671,145.0910801,3.0,2.0,townhouse,3.0,2019-10-19,259.0,"$1,000,000",7.0,0.0,1.0,4.0,13406.020113911205
property-house-vic-oakleigh-129844046,Oakleigh,3166,20 Mora Avenue,-37.902362,145.089436,3.0,1.0,house,3.0,2019-10-18,723.0,"$1,149,000",6.0,0.0,4.0,4.0,14151.79055257082
property-house-vic-oakleigh-130274294,Oakleigh,3166,38 Andrew Street,-37.909505,145.094192,3.0,1.0,house,5.0,2019-09-28,673.0,"$1,100,000",7.0,0.0,4.0,2.0,14993.994743940102
property-house-vic-oakleigh-131853890,Oakleigh,3166,13 Henry Street,-37.902021,145.104038,3.0,1.0,house,1.0,2019-09-21,543.0,"$1,120,000",6.0,0.0,6.0,2.0,15111.70599252379
property-house-vic-oakleigh-131770438,Oakleigh,3166,12 Lincoln Avenue,-37.898812,145.099537,4.0,2.0,house,2.0,2019-08-28,532.0,"$1,640,000",6.0,0.0,6.0,3.0,14580.753990137022
property-house-vic-oakleigh-131594850,Oakleigh,3166,14 Andrew Street,-37.906968,145.094505,3.0,1.0,house,2.0,2019-08-17,613.0,"$970,000",7.0,0.0,5.0,2.0,14824.518551531863
property-house-vic-oakleigh-131487766,Oakleigh,3166,12 Merbow Street,-37.901404,145.10016,3.0,1.0,house,1.0,2019-08-03,589.0,"$1,090,000",6.0,0.0,6.0,2.0,14802.623664617373
property-house-vic-oakleigh-130625986,Oakleigh,3166,1460 Dandenong Road,-37.895924,145.096535,3.0,1.0,house,1.0,2019-07-02,589.0,"$700,000",7.0,0.0,5.0,4.0,14175.72249809997
property-house-vic-oakleigh-131224834,Oakleigh,3166,15 Eastgate Street,-37.905313,145.08871,3.0,2.0,house,2.0,2019-06-22,543.0,"$1,201,000",6.0,0.0,4.0,4.0,14324.428334321134
property-house-vic-oakleigh-131209530,Oakleigh,3166,125 Atherton Road,-37.899476,145.097283,4.0,2.0,house,2.0,2019-06-15,694.0,"$1,564,000",7.0,0.0,5.0,4.0,14471.566347550997
property-house-vic-oakleigh-130402934,Oakleigh,3166,29 Bishop Street,-37.906947,145.092878,4.0,2.0,house,4.0,2019-06-08,565.0,"$1,018,000",7.0,0.0,4.0,3.0,14716.920424474205
property-house-vic-oakleigh-131025682,Oakleigh,3166,165 Atherton Road,-37.900125,145.101868,3.0,1.0,house,4.0,2019-05-18,970.0,"$1,480,000",6.0,0.0,5.0,2.0,14831.80974931246
property-townhouse-vic-oakleigh-130730882,Oakleigh,3166,2/12 Parer Street,-37.909873,145.098591,4.0,2.0,townhouse,2.0,2019-05-10,263.0,"$960,000",8.0,0.0,6.0,2.0,15307.057360162016
property-house-vic-oakleigh-130660942,Oakleigh,3166,1516 Dandenong Road,-37.898759,145.101229,2.0,1.0,house,1.0,2019-04-18,697.0,"$849,000",6.0,0.0,5.0,2.0,14694.386953257228
property-house-vic-oakleigh-130964230,Oakleigh,3166,65 Drummond Street,-37.889931,145.090956,5.0,3.0,house,2.0,2019-04-11,660.0,"$1,430,000",7.0,0.0,1.0,4.0,13382.950893648818
property-house-vic-oakleigh-129785730,Oakleigh,3166,134a Atherton Road,-37.900181,145.098982,3.0,2.0,house,2.0,2019-02-11,350.0,"$1,100,000",7.0,0.0,6.0,3.0,14636.935873351047
property-house-vic-oakleigh-128568082,Oakleigh,3166,14 Leroux Street,-37.895373,145.104875,3.0,2.0,house,2.0,2019-02-06,688.0,"$1,070,000",6.0,0.0,5.0,2.0,14725.982149954734
property-house-vic-oakleigh-130304906,Oakleigh,3166,34 Hatter Street,-37.90647,145.088075,4.0,1.0,house,2.0,2019-01-21,533.0,"$1,098,000",8.0,0.0,4.0,4.0,14371.240479065138
property-unit-vic-oakleigh-129871126,Oakleigh,3166,27 George Street,-37.902972,145.101795,2.0,1.0,unit,1.0,2018-12-08,261.0,"$730,000",6.0,0.0,6.0,2.0,15023.723074207534
property-townhouse-vic-oakleigh-129757002,Oakleigh,3166,106B Burlington Street,-37.903533,145.102122,3.0,2.0,townhouse,2.0,2018-11-28,207.0,"$855,500",6.0,0.0,6.0,2.0,15085.280508636335
property-house-vic-oakleigh-129416566,Oakleigh,3166,45 Edward Street,-37.905653,145.103193,3.0,2.0,house,1.0,2018-11-02,520.0,"$911,000",7.0,0.0,6.0,2.0,15307.296969086185
property-unit-vic-oakleigh-129163922,Oakleigh,3166,3/46 Abbeygate Street,-37.908217,145.08985,2.0,2.0,unit,1.0,2018-09-22,95.0,"$610,000",8.0,0.0,4.0,4.0,14617.770932775467
property-house-vic-oakleigh-128917558,Oakleigh,3166,7 Gadd Street,-37.908097,145.096824,3.0,1.0,house,2.0,2018-08-29,652.0,"$1,101,000",7.0,0.0,5.0,2.0,15059.891104932385
property-house-vic-oakleigh-128863694,Oakleigh,3166,21 Dalgety Street,-37.891564,145.090684,4.0,2.0,house,2.0,2018-08-18,641.0,"$1,601,000",8.0,0.0,1.0,4.0,13473.243058333232
property-house-vic-oakleigh-128810626,Oakleigh,3166,6 Young Street,-37.907241,145.095679,3.0,1.0,house,2.0,2018-08-14,638.0,"$1,175,000",7.0,0.0,5.0,2.0,14921.571486322633
property-house-vic-oakleigh-128829854,Oakleigh,3166,40 Andrew Street,-37.909651,145.094166,2.0,1.0,house,2.0,2018-08-11,676.0,"$1,165,000",7.0,0.0,4.0,2.0,15003.338113101043
property-house-vic-oakleigh-128698726,Oakleigh,3166,38 Clyde Street,-37.898467,145.095823,3.0,1.0,house,2.0,2018-07-28,547.0,"$1,335,000",7.0,0.0,5.0,4.0,14301.436183863128
property-house-vic-oakleigh-128672026,Oakleigh,3166,2 Heath Avenue,-37.901709,145.09601,4.0,2.0,house,2.0,2018-07-21,684.0,"$1,200,000",7.0,0.0,5.0,4.0,14542.217679645406
property-unit-vic-oakleigh-128499830,Oakleigh,3166,2/2 Parer Street,-37.909195,145.098559,2.0,2.0,unit,2.0,2018-06-30,385.0,"$660,000",7.0,0.0,6.0,2.0,15254.766293310382
property-house-vic-oakleigh-128504546,Oakleigh,3166,12 Lincoln Avenue,-37.898828,145.099709,3.0,2.0,house,1.0,2018-06-28,562.0,"$942,200",6.0,0.0,5.0,3.0,14593.74045746299
property-house-vic-oakleigh-125070154,Oakleigh,3166,141 Atherton Road,-37.899751,145.099331,4.0,3.0,house,4.0,2018-06-27,691.0,"$1,670,000",7.0,0.0,6.0,3.0,14631.133633546917
property-house-vic-oakleigh-128439330,Oakleigh,3166,16 Raymond Court,-37.891986,145.10362,4.0,2.0,house,5.0,2018-06-23,697.0,"$1,278,000",5.0,0.0,3.0,1.0,14418.6830249008
property-house-vic-oakleigh-128347662,Oakleigh,3166,15 Davey Avenue,-37.902587,145.088382,5.0,2.0,house,4.0,2018-06-20,674.0,"$1,550,000",6.0,0.0,4.0,4.0,14099.340097756665
property-unit-vic-oakleigh-128322074,Oakleigh,3166,2/25 Grant Street,-37.898662,145.097455,3.0,1.0,unit,2.0,2018-06-02,429.0,"$1,000,000",7.0,0.0,6.0,4.0,14426.918263311094
property-house-vic-oakleigh-127827878,Oakleigh,3166,10 Merbow Street,-37.901378,145.099978,3.0,1.0,house,2.0,2018-04-14,683.0,"$1,265,000",7.0,0.0,6.0,2.0,14788.365575373713
property-house-vic-oakleigh-126191106,Oakleigh,3166,110-112 Warrigal Road,-37.904662,145.086301,6.0,2.0,house,4.0,2018-03-26,1044.0,"$2,000,000",6.0,0.0,4.0,4.0,14120.227644523755
property-house-vic-oakleigh-127623686,Oakleigh,3166,2 Allen Street,-37.889778,145.089636,5.0,3.0,house,4.0,2018-03-24,1378.0,"$2,920,000",6.0,0.0,1.0,4.0,13280.013311181854
property-house-vic-oakleigh-127688970,Oakleigh,3166,57 Bishop Street,-37.909197,145.092473,2.0,1.0,house,2.0,2018-03-24,607.0,"$1,227,000",7.0,0.0,4.0,2.0,14860.161364834745
property-townhouse-vic-oakleigh-127414082,Oakleigh,3166,2/14 Gadd Street,-37.909153,145.097306,3.0,2.0,townhouse,2.0,2018-03-15,226.0,"$1,030,000",7.0,0.0,5.0,2.0,15169.674890587166
property-house-vic-oakleigh-127443606,Oakleigh,3166,2 William Street,-37.901157,145.103689,4.0,2.0,house,2.0,2018-03-03,541.0,"$1,546,000",6.0,0.0,6.0,2.0,15028.369497697478
property-house-vic-oakleigh-127403522,Oakleigh,3166,4 Best Street,-37.90819,145.092224,4.0,2.0,house,2.0,2018-02-24,508.0,"$1,580,000",7.0,0.0,4.0,3.0,14767.952306402434
property-apartment-vic-oakleigh-127235174,Oakleigh,3166,10/1 Heath Avenue,-37.901027,145.09619,2.0,1.0,apartment,1.0,2018-02-16,65.0,"$477,000",7.0,0.0,5.0,4.0,14505.994653361777
property-house-vic-oakleigh-126377170,Oakleigh,3166,77 Drummond Street,-37.891041,145.090887,3.0,1.0,house,2.0,2018-01-18,671.0,"$1,260,000",7.0,0.0,1.0,4.0,13452.226564319062
property-townhouse-vic-oakleigh-126805314,Oakleigh,3166,1/35 Tamar Grove,-37.898511,145.096284,2.0,2.0,townhouse,1.0,2017-11-25,207.0,"$1,050,000",7.0,0.0,5.0,4.0,14336.07543586253
property-house-vic-oakleigh-126351466,Oakleigh,3166,128 Haughton Road,-37.909553,145.099721,4.0,2.0,house,1.0,2017-11-23,450.0,"$1,040,000",7.0,0.0,6.0,2.0,15357.44726769002
property-house-vic-oakleigh-126936550,Oakleigh,3166,1470 Dandenong Road,-37.896467,145.097559,2.0,2.0,house,3.0,2017-11-23,522.0,"$890,000",6.0,0.0,5.0,4.0,14283.745913974815
property-house-vic-oakleigh-126709322,Oakleigh,3166,89 Burlington Street,-37.902833,145.100698,3.0,1.0,house,2.0,2017-11-21,410.0,"$960,000",6.0,0.0,6.0,2.0,14939.232124017128
property-house-vic-oakleigh-126728782,Oakleigh,3166,2/23 Dalgety Street,-37.891583,145.090834,4.0,2.0,house,2.0,2017-11-18,267.0,"$615,000",8.0,0.0,1.0,4.0,13484.988135959276
property-house-vic-oakleigh-126412986,Oakleigh,3166,175 Atherton Road,-37.90024,145.102854,5.0,3.0,house,4.0,2017-11-17,667.0,"$1,960,000",6.0,0.0,6.0,2.0,14907.932228638658
property-house-vic-oakleigh-126458482,Oakleigh,3166,50 William Street,-37.905246,145.1029,4.0,3.0,house,2.0,2017-11-15,541.0,"$1,480,000",7.0,0.0,6.0,2.0,15258.677018538707
property-house-vic-oakleigh-126458454,Oakleigh,3166,15 Andrew Street,-37.906787,145.094038,3.0,1.0,house,1.0,2017-11-08,615.0,"$1,120,000",7.0,0.0,5.0,3.0,14780.574949612332
property-house-vic-oakleigh-126218886,Oakleigh,3166,33 Abbeygate Street,-37.90667,145.0895,5.0,3.0,house,2.0,2017-09-28,547.0,"$1,820,000",7.0,0.0,4.0,4.0,14477.786493998565
property-house-vic-oakleigh-126238494,Oakleigh,3166,1243 North Road,-37.910724,145.09881,4.0,1.0,house,2.0,2017-09-23,708.0,"$1,091,000",8.0,0.0,6.0,2.0,15384.607620418119
property-unit-vic-oakleigh-126218046,Oakleigh,3166,1/126 Atherton Road,-37.900509,145.097871,2.0,1.0,unit,2.0,2017-09-23,200.0,"$743,000",7.0,0.0,5.0,3.0,14583.801212081735
property-house-vic-oakleigh-126144486,Oakleigh,3166,55 Golf Links Avenue,-37.908805,145.090286,4.0,1.0,house,2.0,2017-09-09,720.0,"$1,470,000",8.0,0.0,4.0,3.0,14690.47277516914
property-house-vic-oakleigh-126033654,Oakleigh,3166,8 William Street,-37.901564,145.103611,3.0,2.0,house,2.0,2017-08-26,538.0,"$1,360,000",6.0,0.0,6.0,2.0,15050.857902794893
property-house-vic-oakleigh-125833206,Oakleigh,3166,128 Atherton Road,-37.900213,145.09803,2.0,1.0,house,1.0,2017-08-11,553.0,"$1,080,000",7.0,0.0,5.0,3.0,14573.991495865892
property-house-vic-oakleigh-126026058,Oakleigh,3166,38 Andrew Street,-37.909505,145.094192,2.0,1.0,house,1.0,2017-08-09,673.0,"$1,260,000",7.0,0.0,4.0,2.0,14993.994743940102
property-unit-vic-oakleigh-125917674,Oakleigh,3166,3/25 Connell Road,-37.90227,145.097856,2.0,1.0,unit,3.0,2017-08-05,195.0,"$739,000",7.0,0.0,5.0,3.0,14706.711101287829
property-unit-vic-oakleigh-125885222,Oakleigh,3166,4/1 York Avenue,-37.899282,145.101395,2.0,1.0,unit,1.0,2017-08-05,190.0,"$690,000",6.0,0.0,5.0,2.0,14741.489304421111
property-house-vic-oakleigh-125823942,Oakleigh,3166,142 Atherton Road,-37.90038,145.099619,4.0,1.0,house,2.0,2017-07-20,606.0,"$1,405,000",7.0,0.0,6.0,2.0,14694.427869805526
property-house-vic-oakleigh-125728486,Oakleigh,3166,42 Bishop Street,-37.908245,145.093279,4.0,2.0,house,2.0,2017-07-15,592.0,"$1,610,000",7.0,0.0,4.0,2.0,14840.179450213924
property-unit-vic-oakleigh-125721158,Oakleigh,3166,2/1514 Dandenong Road,-37.898674,145.101092,3.0,2.0,unit,2.0,2017-07-15,221.0,"$775,000",6.0,0.0,5.0,2.0,14679.09597400197
property-house-vic-oakleigh-125720046,Oakleigh,3166,32 Stamford Road,-37.8954,145.100624,3.0,2.0,house,2.0,2017-07-08,655.0,"$1,365,000",6.0,0.0,5.0,2.0,14426.606734185187
property-house-vic-oakleigh-125567586,Oakleigh,3166,5 Eastgate Street,-37.904632,145.088843,5.0,2.0,house,2.0,2017-06-24,546.0,"$1,750,000",6.0,0.0,4.0,4.0,14281.84157188833
property-house-vic-oakleigh-125640866,Oakleigh,3166,10 Henry Street,-37.901816,145.104554,3.0,1.0,house,4.0,2017-06-14,543.0,"$1,250,000",6.0,0.0,6.0,2.0,15133.284579312918
property-house-vic-oakleigh-125118934,Oakleigh,3166,3 Caloola Avenue,-37.890239,145.089665,3.0,1.0,house,2.0,2017-05-30,890.0,"$1,625,000",6.0,0.0,1.0,4.0,13312.903756164686
property-house-vic-oakleigh-125331322,Oakleigh,3166,14 Mora Avenue,-37.902298,145.088877,3.0,1.0,house,2.0,2017-05-27,475.0,"$1,170,000",6.0,0.0,4.0,4.0,14110.369560418932
property-unit-vic-oakleigh-125216310,Oakleigh,3166,1/1438 Dandenong Road,-37.894646,145.094355,3.0,1.0,unit,2.0,2017-05-15,160.0,"$717,000",7.0,0.0,3.0,4.0,13937.464625868524
property-house-vic-oakleigh-125235758,Oakleigh,3166,24 Gadd Street,-37.909839,145.097176,5.0,3.0,house,2.0,2017-05-13,707.0,"$1,351,000",7.0,0.0,5.0,2.0,15212.272150634455
property-house-vic-oakleigh-125366770,Oakleigh,3166,160 Warrigal Road,-37.907714,145.085729,3.0,2.0,house,2.0,2017-05-11,572.0,"$930,000",7.0,1.0,4.0,4.0,14317.869690327685
property-house-vic-oakleigh-125113490,Oakleigh,3166,65 Drummond Street,-37.889931,145.090956,5.0,3.0,house,2.0,2017-05-06,660.0,"$1,570,000",7.0,0.0,1.0,4.0,13382.950893648818
property-house-vic-oakleigh-125032110,Oakleigh,3166,7 Hilbert Court,-37.895024,145.101506,4.0,2.0,house,2.0,2017-04-22,538.0,"$1,145,000",6.0,0.0,5.0,2.0,14464.025140777669
property-unit-vic-oakleigh-124896950,Oakleigh,3166,9/167 Atherton Road,-37.900109,145.102147,2.0,1.0,unit,1.0,2017-04-17,115.0,"$535,000",6.0,0.0,6.0,2.0,14850.019218552123
property-house-vic-oakleigh-124913866,Oakleigh,3166,32 Henry Street,-37.904141,145.104107,3.0,1.0,house,2.0,2017-04-08,530.0,"$1,077,000",7.0,0.0,7.0,2.0,15263.21742175311
property-townhouse-vic-oakleigh-124896994,Oakleigh,3166,5/28 Devon Grove,-37.896011,145.103603,4.0,2.0,townhouse,4.0,2017-04-01,250.0,"$986,000",6.0,0.0,5.0,2.0,14677.312792883597
property-house-vic-oakleigh-124750202,Oakleigh,3166,13 Hilbert Court,-37.895188,145.100992,3.0,1.0,house,2.0,2017-03-18,548.0,"$1,033,000",6.0,0.0,5.0,2.0,14438.522935797886
property-unit-vic-oakleigh-124746826,Oakleigh,3166,1/62 Golf Links Avenue,-37.909334,145.090953,3.0,1.0,unit,2.0,2017-03-18,290.0,"$849,500",8.0,0.0,4.0,3.0,14773.405902590794
property-townhouse-vic-oakleigh-123304122,Oakleigh,3166,3/110 Haughton Road,-37.908564,145.098276,4.0,3.0,townhouse,2.0,2017-03-16,223.0,"$940,000",7.0,0.0,5.0,2.0,15189.63142688995
property-house-vic-oakleigh-124585874,Oakleigh,3166,128 Atherton Road,-37.900213,145.09803,2.0,1.0,house,2.0,2017-03-04,553.0,"$1,010,000",7.0,0.0,5.0,3.0,14573.991495865892
property-house-vic-oakleigh-124549062,Oakleigh,3166,197 Huntingdale Road,-37.902271,145.104876,3.0,1.0,house,2.0,2017-02-25,544.0,"$1,025,000",7.0,0.0,6.0,2.0,15186.7098611692
property-house-vic-oakleigh-124454282,Oakleigh,3166,13 Classic Court,-37.893992,145.105195,4.0,2.0,house,2.0,2017-02-18,531.0,"$1,200,000",5.0,0.0,3.0,2.0,14659.787554751778
property-house-vic-oakleigh-124426630,Oakleigh,3166,3 Estelle Street,-37.89226,145.101368,3.0,1.0,house,2.0,2017-02-11,602.0,"$1,045,000",5.0,0.0,3.0,1.0,14274.3897468978
property-unit-vic-oakleigh-124327034,Oakleigh,3166,5/24 Grant Street,-37.898892,145.098352,2.0,1.0,unit,1.0,2017-01-18,179.0,"$627,500",7.0,0.0,6.0,3.0,14504.50317472831
property-house-vic-oakleigh-123882158,Oakleigh,3166,134 Atherton Road,-37.90029,145.09896,4.0,1.0,house,2.0,2016-11-19,803.0,"$1,641,000",7.0,0.0,6.0,3.0,14642.995211997879
property-house-vic-oakleigh-123907058,Oakleigh,3166,53 Queens Avenue,-37.903813,145.09081,4.0,1.0,house,2.0,2016-11-17,593.0,"$1,310,000",6.0,0.0,4.0,4.0,14349.049643029151
property-house-vic-oakleigh-123815514,Oakleigh,3166,105 Atkinson Street,-37.895552,145.09264,3.0,1.0,house,2.0,2016-11-12,554.0,"$1,225,000",7.0,0.0,3.0,4.0,13881.007721390512
property-house-vic-oakleigh-123819454,Oakleigh,3166,1173 North Road,-37.909955,145.09145,3.0,1.0,house,2.0,2016-11-12,650.0,"$1,035,000",8.0,0.0,4.0,2.0,14852.549130356898
property-unit-vic-oakleigh-123805726,Oakleigh,3166,2/34 Queens Avenue,-37.904072,145.089474,3.0,2.0,unit,2.0,2016-11-12,379.0,"$969,000",6.0,0.0,4.0,4.0,14280.977748668998
property-house-vic-oakleigh-123521182,Oakleigh,3166,6 Cambridge Street,-37.904477,145.09243,3.0,1.0,house,3.0,2016-10-14,483.0,"$1,100,000",6.0,0.0,5.0,4.0,14504.365493017769
